n_threads,n_matrix,iteration,checksym_time,transpose_time
2,64,70,0.000240483, 0.000216161
2,64,71,0.000209178, 0.000237826
2,64,72,0.000230889, 0.000240237
2,64,73,0.000211786, 0.000240914
2,64,74,0.000266396, 0.000239957
2,64,75,0.000256502, 0.000244378
2,64,76,0.000314795, 0.000237409
2,64,77,0.000215867, 0.000238659
2,64,78,0.000196293, 0.000249051
2,64,79,0.000258963, 0.000242548
2,64,80,0.000248636, 0.000218778
2,64,81,0.00025114, 0.000233236
2,64,82,0.000230105, 0.000252868
2,64,83,0.000273562, 0.000254059
2,64,84,0.000261647, 0.000243891
2,64,85,0.00022015, 0.000239478
2,64,86,0.000215361, 0.000240974
2,64,87,0.000278906, 0.000227704
2,64,88,0.000261495, 0.000239652
2,64,89,0.00027302, 0.000235568
2,64,90,0.000279652, 0.00024389
2,64,91,0.000262252, 0.000238563
2,64,92,0.000280008, 0.000232666
2,64,93,0.000231104, 0.000274981
2,64,94,0.000264396, 0.000196845
2,64,95,0.000263434, 0.000234519
2,64,96,0.000277154, 0.000250758
2,64,97,0.000262328, 0.000267632
2,64,98,0.00026622, 0.000249375
2,64,99,0.000209708, 0.000254974
2,64,100,0.000264404, 0.000230004
4,64,1,0.000344052, 0.000289663
4,64,2,0.000337419, 0.000267691
4,64,3,0.000338716, 0.000293967
4,64,4,0.000344344, 0.000288883
4,64,5,0.00034333, 0.000297375
4,64,6,0.000308882, 0.000231682
4,64,7,0.000362761, 0.000252234
4,64,8,0.000298116, 0.000240037
4,64,9,0.000310157, 0.000257524
4,64,10,0.000354787, 0.000261506
4,64,11,0.000350577, 0.000282909
4,64,12,0.000348761, 0.000264513
4,64,13,0.000343037, 0.000255726
4,64,14,0.000327162, 0.000269526
4,64,15,0.000337058, 0.00030258
4,64,16,0.000351782, 0.000284827
4,64,17,0.000301624, 0.000254485
4,64,18,0.000379665, 0.000279121
4,64,19,0.000316074, 0.00027885
4,64,20,0.000358276, 0.000278112
4,64,21,0.000354099, 0.000263979
4,64,22,0.000321231, 0.000242582
4,64,23,0.000339679, 0.000282551
4,64,24,0.000276439, 0.000262081
4,64,25,0.000337233, 0.000276691
4,64,26,0.000301344, 0.000274873
4,64,27,0.000319255, 0.000260726
4,64,28,0.000347263, 0.000261727
4,64,29,0.000283856, 0.000289804
4,64,30,0.000318654, 0.000271752
4,64,31,0.000332782, 0.000264685
4,64,32,0.000297078, 0.000257907
4,64,33,0.000333271, 0.000271282
4,64,34,0.000346317, 0.00025845
4,64,35,0.000294723, 0.000260504
4,64,36,0.000298951, 0.000268631
4,64,37,0.000354297, 0.000273001
4,64,38,0.000384542, 0.000317079
4,64,39,0.000345646, 0.00027523
4,64,40,0.000293041, 0.000256745
4,64,41,0.000343404, 0.000256945
4,64,42,0.000339275, 0.000268378
4,64,43,0.000353684, 0.000257147
4,64,44,0.000344904, 0.000291368
4,64,45,0.000304681, 0.000293266
4,64,46,0.000330968, 0.000297842
4,64,47,0.000340106, 0.000229851
4,64,48,0.00034732, 0.000281406
4,64,49,0.000320873, 0.000261871
4,64,50,0.000340448, 0.000270983
4,64,51,0.000334699, 0.000264236
4,64,52,0.000343526, 0.000273435
4,64,53,0.000343511, 0.000250664
4,64,54,0.000330908, 0.000276741
4,64,55,0.000351461, 0.000302429
4,64,56,0.000288909, 0.000263173
4,64,57,0.00034068, 0.000257364
4,64,58,0.000311319, 0.000269014
4,64,59,0.000340396, 0.000275334
4,64,60,0.000319703, 0.000262135
4,64,61,0.000345054, 0.000285578
4,64,62,0.000296821, 0.000269559
4,64,63,0.000356992, 0.000270596
4,64,64,0.000263335, 0.000263052
4,64,65,0.000331126, 0.000279865
4,64,66,0.00034254, 0.000252237
4,64,67,0.000296263, 0.000265174
4,64,68,0.000283384, 0.000247494
4,64,69,0.000352294, 0.000268598
4,64,70,0.000257394, 0.000244191
4,64,71,0.000338619, 0.000255729
4,64,72,0.000300933, 0.000238408
4,64,73,0.000344092, 0.000297519
4,64,74,0.000274915, 0.000227747
4,64,75,0.000340825, 0.000272279
4,64,76,0.000280081, 0.000244749
4,64,77,0.000359985, 0.000375251
4,64,78,0.000302476, 0.000264996
4,64,79,0.000359607, 0.000229971
4,64,80,0.000367916, 0.000306048
4,64,81,0.00035162, 0.000250084
4,64,82,0.000312129, 0.000245345
4,64,83,0.000341199, 0.000280683
4,64,84,0.000313908, 0.000240294
4,64,85,0.000345926, 0.00025089
4,64,86,0.000321677, 0.000336966
4,64,87,0.000275304, 0.000262487
4,64,88,0.000326666, 0.000268179
4,64,89,0.000304422, 0.000278175
4,64,90,0.000336174, 0.00030526
4,64,91,0.000298261, 0.000259587
4,64,92,0.000347176, 0.000290906
4,64,93,0.000340319, 0.000270871
4,64,94,0.00028577, 0.000256318
4,64,95,0.000336692, 0.0002976
4,64,96,0.000303435, 0.000246432
4,64,97,0.000249388, 0.000275506
4,64,98,0.00034425, 0.000264677
4,64,99,0.000338247, 0.00026813
4,64,100,0.000341778, 0.000243402
8,64,1,0.000469982, 0.000242968
8,64,2,0.00048052, 0.000190262
8,64,3,0.000485706, 0.000195215
8,64,4,0.000436023, 0.000214525
8,64,5,0.000453461, 0.000202179
8,64,6,0.000496311, 0.000178767
8,64,7,0.000475825, 0.000249271
8,64,8,0.000487936, 0.000208352
8,64,9,0.000495366, 0.000197706
8,64,10,0.000505003, 0.000247411
8,64,11,0.000416293, 0.000157622
8,64,12,0.000505658, 0.000212886
8,64,13,0.000460031, 0.000199986
8,64,14,0.000463928, 0.000199844
8,64,15,0.000489792, 0.000196817
8,64,16,0.000484086, 0.000224089
8,64,17,0.00047635, 0.000185089
8,64,18,0.000473152, 0.000188618
8,64,19,0.00048251, 0.000192349
8,64,20,0.000552337, 0.000210401
8,64,21,0.00048046, 0.000214143
8,64,22,0.000519354, 0.000210541
8,64,23,0.000401174, 0.00017238
8,64,24,0.000492278, 0.000203973
8,64,25,0.000433719, 0.000200241
8,64,26,0.000428834, 0.000202131
8,64,27,0.000452326, 0.000200327
8,64,28,0.000515041, 0.000200941
8,64,29,0.000493392, 0.000236778
8,64,30,0.000484045, 0.000203749
8,64,31,0.000454688, 0.000208578
8,64,32,0.000486514, 0.000195637
8,64,33,0.000414351, 0.000166616
8,64,34,0.000484649, 0.000193794
8,64,35,0.000412199, 0.000166609
8,64,36,0.000394942, 0.000180849
8,64,37,0.000487319, 0.000202813
8,64,38,0.000437155, 0.000188705
8,64,39,0.000477107, 0.000226522
8,64,40,0.000480828, 0.000191229
8,64,41,0.000479157, 0.000207414
8,64,42,0.000550531, 0.000248507
8,64,43,0.000406391, 0.000249726
8,64,44,0.000491145, 0.000204054
8,64,45,0.000504249, 0.000186129
8,64,46,0.000471643, 0.000229647
8,64,47,0.00048922, 0.000200333
8,64,48,0.00047536, 0.000181358
8,64,49,0.00047685, 0.000216506
8,64,50,0.000473625, 0.000203639
8,64,51,0.000466443, 0.000230684
8,64,52,0.000411427, 0.000205069
8,64,53,0.000485091, 0.000222235
8,64,54,0.000440832, 0.000213441
8,64,55,0.000462885, 0.000248263
8,64,56,0.000497135, 0.000200328
8,64,57,0.000509952, 0.000189585
8,64,58,0.000472506, 0.000217616
8,64,59,0.000480879, 0.000213562
8,64,60,0.000446428, 0.000184475
8,64,61,0.000483721, 0.000201332
8,64,62,0.000471358, 0.000208558
8,64,63,0.000471281, 0.000208841
8,64,64,0.000477058, 0.000211421
8,64,65,0.00048651, 0.000197087
8,64,66,0.000475733, 0.000203699
8,64,67,0.00048143, 0.000212441
8,64,68,0.000465673, 0.000218266
8,64,69,0.000453288, 0.00020332
8,64,70,0.000484831, 0.000187947
8,64,71,0.000475276, 0.00022237
8,64,72,0.000474586, 0.000204832
8,64,73,0.000483315, 0.00022407
8,64,74,0.000459327, 0.000190202
8,64,75,0.000483498, 0.000237364
8,64,76,0.000518043, 0.000211654
8,64,77,0.000484542, 0.000201229
8,64,78,0.00049094, 0.000186357
8,64,79,0.00049946, 0.000227846
8,64,80,0.000470217, 0.000200689
8,64,81,0.000426006, 0.00017772
8,64,82,0.000496764, 0.000202656
8,64,83,0.000485339, 0.00019124
8,64,84,0.000488372, 0.000237733
8,64,85,0.000486133, 0.000224269
8,64,86,0.000480661, 0.000199068
8,64,87,0.000477736, 0.000233235
8,64,88,0.00049511, 0.000233384
8,64,89,0.000506184, 0.00021754
8,64,90,0.0005038, 0.000189291
8,64,91,0.000491811, 0.000193682
8,64,92,0.00046849, 0.00024893
8,64,93,0.000480468, 0.000219632
8,64,94,0.00050702, 0.000191995
8,64,95,0.000474669, 0.000231874
8,64,96,0.000484532, 0.000169908
8,64,97,0.000487286, 0.000234386
8,64,98,0.000488671, 0.000193747
8,64,99,0.000471526, 0.000213875
8,64,100,0.000484526, 0.000194621
16,64,1,0.000830871, 0.000179815
16,64,2,0.000819141, 0.000197222
16,64,3,0.000861792, 0.000190389
16,64,4,0.000782039, 0.000198606
16,64,5,0.000786269, 0.000230846
16,64,6,0.000801043, 0.000191077
16,64,7,0.000743427, 0.000194887
16,64,8,0.000786295, 0.000203393
16,64,9,0.000805493, 0.00016289
16,64,10,0.000689711, 0.000179103
16,64,11,0.000818719, 0.000183784
16,64,12,0.000803438, 0.000176385
16,64,13,0.00142406, 0.000186745
16,64,14,0.000714704, 0.000155254
16,64,15,0.00084902, 0.000170026
16,64,16,0.000819468, 0.000172151
16,64,17,0.000847784, 0.000161639
16,64,18,0.000779176, 0.000185823
16,64,19,0.000764717, 0.000183417
16,64,20,0.000802596, 0.000165867
16,64,21,0.000784272, 0.000149601
16,64,22,0.000794334, 0.000201137
16,64,23,0.000686182, 0.000173531
16,64,24,0.000784229, 0.000190463
16,64,25,0.000634427, 0.000155564
16,64,26,0.000833613, 0.000169258
16,64,27,0.000824983, 0.000185533
16,64,28,0.000826821, 0.000232661
16,64,29,0.000804034, 0.000181643
16,64,30,0.000789309, 0.000178971
16,64,31,0.000769255, 0.000195873
16,64,32,0.000777801, 0.000224909
16,64,33,0.000794229, 0.000205998
16,64,34,0.000673557, 0.000169748
16,64,35,0.000765708, 0.000205907
16,64,36,0.000685248, 0.000194485
16,64,37,0.00076277, 0.000186042
16,64,38,0.000764433, 0.000201768
16,64,39,0.000796478, 0.000198549
16,64,40,0.000816924, 0.000199715
16,64,41,0.000796441, 0.00018385
16,64,42,0.000786633, 0.00017372
16,64,43,0.000779795, 0.000180854
16,64,44,0.000763906, 0.000181288
16,64,45,0.000653165, 0.000160832
16,64,46,0.000642326, 0.000164617
16,64,47,0.000754585, 0.000171312
16,64,48,0.000785863, 0.000176749
16,64,49,0.000763489, 0.000188263
16,64,50,0.00078972, 0.000212724
16,64,51,0.000770586, 0.000199616
16,64,52,0.000807757, 0.000199804
16,64,53,0.000782336, 0.000200066
16,64,54,0.000787225, 0.000178401
16,64,55,0.000849609, 0.0001915
16,64,56,0.00080677, 0.000169179
16,64,57,0.000850366, 0.000236161
16,64,58,0.000775728, 0.000181937
16,64,59,0.000814603, 0.000182557
16,64,60,0.000782016, 0.000172798
16,64,61,0.000684262, 0.000156312
16,64,62,0.000794011, 0.000213832
16,64,63,0.000795678, 0.000211662
16,64,64,0.00110056, 0.000176054
16,64,65,0.000801185, 0.000167588
16,64,66,0.000669571, 0.000175536
16,64,67,0.00080149, 0.000186157
16,64,68,0.000649075, 0.000143312
16,64,69,0.000661176, 0.000151789
16,64,70,0.000746889, 0.000177122
16,64,71,0.000822077, 0.000200352
16,64,72,0.000664777, 0.000198413
16,64,73,0.000774863, 0.000190358
16,64,74,0.000715864, 0.000166216
16,64,75,0.000794832, 0.000178334
16,64,76,0.000792296, 0.000194743
16,64,77,0.000798903, 0.000172083
16,64,78,0.000739874, 0.000192686
16,64,79,0.000790417, 0.000189763
16,64,80,0.000795596, 0.000214661
16,64,81,0.00075829, 0.000189534
16,64,82,0.000862737, 0.000161752
16,64,83,0.000781069, 0.000187338
16,64,84,0.000812589, 0.000170064
16,64,85,0.000793526, 0.000194726
16,64,86,0.000781676, 0.000278334
16,64,87,0.000755194, 0.000183176
16,64,88,0.000798742, 0.000210178
16,64,89,0.000786689, 0.00021665
16,64,90,0.000803527, 0.000199792
16,64,91,0.000744649, 0.00020133
16,64,92,0.000714421, 0.000169194
16,64,93,0.000790263, 0.000181934
16,64,94,0.000781119, 0.000198157
16,64,95,0.000696231, 0.000170678
16,64,96,0.000801641, 0.000173314
16,64,97,0.000655613, 0.000164323
16,64,98,0.000826989, 0.00019138
16,64,99,0.000682647, 0.00015896
16,64,100,0.000847532, 0.000184045
32,64,1,0.00153397, 0.00018244
32,64,2,0.00134596, 0.000195306
32,64,3,0.00138877, 0.000201061
32,64,4,0.00146711, 0.000166332
32,64,5,0.00143351, 0.00018725
32,64,6,0.00121302, 0.000138957
32,64,7,0.00153571, 0.000201434
32,64,8,0.00150702, 0.000166904
32,64,9,0.00129174, 0.000153857
32,64,10,0.00151307, 0.000161548
32,64,11,0.00148197, 0.000176457
32,64,12,0.00135985, 0.000153328
32,64,13,0.00144649, 0.000139309
32,64,14,0.00151124, 0.000181471
32,64,15,0.00141564, 0.000195653
32,64,16,0.00137734, 0.000154914
32,64,17,0.00129471, 0.000161937
32,64,18,0.00127534, 0.000166291
32,64,19,0.00152979, 0.00019368
32,64,20,0.00146263, 0.000180207
32,64,21,0.00145246, 0.000186698
32,64,22,0.00119617, 0.000176911
32,64,23,0.00156616, 0.000188228
32,64,24,0.00148937, 0.000172464
32,64,25,0.00145819, 0.000175719
32,64,26,0.00120552, 0.000152409
32,64,27,0.00153326, 0.000172301
32,64,28,0.00143083, 0.000167877
32,64,29,0.00111371, 0.00015742
32,64,30,0.00157871, 0.000202124
32,64,31,0.00179234, 0.000156489
32,64,32,0.00160604, 0.000137276
32,64,33,0.00158181, 0.000178122
32,64,34,0.00136159, 0.000157598
32,64,35,0.00145944, 0.00017414
32,64,36,0.00144995, 0.000185984
32,64,37,0.00139943, 0.000174509
32,64,38,0.00157432, 0.00018399
32,64,39,0.00136861, 0.000207912
32,64,40,0.00158243, 0.000131183
32,64,41,0.00186726, 0.000163657
32,64,42,0.00176782, 0.000164997
32,64,43,0.0014174, 0.000135794
32,64,44,0.00142709, 0.000167831
32,64,45,0.00123247, 0.000145596
32,64,46,0.00150204, 0.000225406
32,64,47,0.00144449, 0.000160253
32,64,48,0.00118425, 0.00024416
32,64,49,0.00147662, 0.000160288
32,64,50,0.00153143, 0.000162572
32,64,51,0.00148081, 0.000199926
32,64,52,0.00174218, 0.000205348
32,64,53,0.00119277, 0.00019159
32,64,54,0.00148322, 0.000168335
32,64,55,0.00141134, 0.000185701
32,64,56,0.00170612, 0.000158351
32,64,57,0.0014327, 0.000167549
32,64,58,0.00127282, 0.000151548
32,64,59,0.00126048, 0.000169309
32,64,60,0.00134028, 0.000150295
32,64,61,0.00132676, 0.000154539
32,64,62,0.00145435, 0.000169305
32,64,63,0.001464, 0.000178611
32,64,64,0.0014852, 0.000222431
32,64,65,0.00142677, 0.000167543
32,64,66,0.00131418, 0.000144494
32,64,67,0.0015592, 0.000178174
32,64,68,0.00147528, 0.000187255
32,64,69,0.00143221, 0.000169375
32,64,70,0.00144287, 0.000176445
32,64,71,0.00127311, 0.000158882
32,64,72,0.00146535, 0.000155651
32,64,73,0.00144008, 0.000161294
32,64,74,0.00159084, 0.000172087
32,64,75,0.00135643, 0.00015221
32,64,76,0.00144311, 0.000226397
32,64,77,0.00148159, 0.00017684
32,64,78,0.00133813, 0.000152041
32,64,79,0.00136375, 0.000152251
32,64,80,0.00136065, 0.000155859
32,64,81,0.00155751, 0.000160482
32,64,82,0.00147378, 0.000165912
32,64,83,0.00174566, 0.000170786
32,64,84,0.00130729, 0.000150137
32,64,85,0.00128797, 0.000183102
32,64,86,0.00117788, 0.000140711
32,64,87,0.00136759, 0.000182695
32,64,88,0.00144032, 0.000174601
32,64,89,0.00151607, 0.000171326
32,64,90,0.00123018, 0.000182221
32,64,91,0.00148956, 0.000172251
32,64,92,0.00169303, 0.000166696
32,64,93,0.00135083, 0.000169412
32,64,94,0.00117067, 0.000176805
32,64,95,0.00144178, 0.000188416
32,64,96,0.00150981, 0.000191181
32,64,97,0.00143212, 0.000162905
32,64,98,0.00148397, 0.000140012
32,64,99,0.0012905, 0.000170565
32,64,100,0.00144983, 0.000185287
1,128,1,0.000256856, 0.000587123
1,128,2,0.000178606, 0.000380978
1,128,3,0.000208068, 0.000454351
1,128,4,0.000188087, 0.000443889
1,128,5,0.000224952, 0.000495128
1,128,6,0.000202399, 0.000477564
1,128,7,0.000123239, 0.000294236
1,128,8,0.000129155, 0.000308161
1,128,9,0.000201454, 0.000456913
1,128,10,0.000279682, 0.000643445
1,128,11,0.0002807, 0.000532588
1,128,12,0.000289585, 0.000645209
1,128,13,0.000135616, 0.000314424
1,128,14,0.000166492, 0.000394982
1,128,15,0.000196536, 0.000440387
1,128,16,0.000233915, 0.000532023
1,128,17,0.000124205, 0.000295702
1,128,18,0.000141497, 0.000326513
1,128,19,0.000224301, 0.000503917
1,128,20,0.000280103, 0.000644789
1,128,21,0.000128681, 0.00029801
1,128,22,0.000216022, 0.00050065
1,128,23,0.000293425, 0.000633178
1,128,24,0.000282041, 0.000356301
1,128,25,0.000142759, 0.000327998
1,128,26,0.000142394, 0.000343264
1,128,27,0.000149299, 0.000344067
1,128,28,0.000280916, 0.000637974
1,128,29,0.000188193, 0.000448931
1,128,30,0.000166459, 0.000394715
1,128,31,0.000142358, 0.00033184
1,128,32,0.000129426, 0.000311291
1,128,33,0.000130159, 0.000305324
1,128,34,0.000123913, 0.000286905
1,128,35,0.000140779, 0.000277064
1,128,36,0.000123945, 0.000297943
1,128,37,0.00012966, 0.000304217
1,128,38,0.000124283, 0.000297109
1,128,39,0.000124475, 0.000296298
1,128,40,0.000130645, 0.00028646
1,128,41,0.000160647, 0.000372243
1,128,42,0.000135511, 0.000318605
1,128,43,0.000129814, 0.000308676
1,128,44,0.000123888, 0.000305103
1,128,45,0.00011884, 0.000282074
1,128,46,0.00011889, 0.000287703
1,128,47,0.000124226, 0.000294285
1,128,48,0.000123902, 0.000291745
1,128,49,0.000130069, 0.000314942
1,128,50,0.000128995, 0.00031706
1,128,51,0.000129771, 0.000300979
1,128,52,0.000124448, 0.000313472
1,128,53,0.00015216, 0.000286885
1,128,54,0.000118379, 0.000283103
1,128,55,0.000129708, 0.000300689
1,128,56,0.000142528, 0.000323593
1,128,57,0.000265904, 0.000576845
1,128,58,0.000281823, 0.000642349
1,128,59,0.00012427, 0.000286368
1,128,60,0.00017621, 0.000410759
1,128,61,0.000233517, 0.000538099
1,128,62,0.000201621, 0.000483316
1,128,63,0.000166692, 0.000387975
1,128,64,0.000142148, 0.000344897
1,128,65,0.000129512, 0.000302675
1,128,66,0.000124018, 0.000292542
1,128,67,0.000119262, 0.000286416
1,128,68,0.00011889, 0.000272894
1,128,69,0.000119455, 0.000274891
1,128,70,0.000280785, 0.000376064
1,128,71,0.00028089, 0.000286488
1,128,72,0.000142092, 0.000332299
1,128,73,0.000175194, 0.000393906
1,128,74,0.000219183, 0.00050714
1,128,75,0.000202942, 0.000461754
1,128,76,0.000167163, 0.000393112
1,128,77,0.000142388, 0.000347581
1,128,78,0.000135883, 0.00032077
1,128,79,0.000136245, 0.000320712
1,128,80,0.000130041, 0.000319295
1,128,81,0.000123982, 0.000295946
1,128,82,0.000141914, 0.000337253
1,128,83,0.000124366, 0.000309255
1,128,84,0.00012454, 0.000287668
1,128,85,0.000125622, 0.000275825
1,128,86,0.000185017, 0.000278
1,128,87,0.000118949, 0.000292926
1,128,88,0.000129561, 0.000305517
1,128,89,0.000142133, 0.000326762
1,128,90,0.000129834, 0.000299236
1,128,91,0.000148757, 0.000361631
1,128,92,0.000130122, 0.00029965
1,128,93,0.000135798, 0.000320837
1,128,94,0.000129922, 0.000316234
1,128,95,0.000135682, 0.000317129
1,128,96,0.000130287, 0.000298393
1,128,97,0.000129779, 0.000308509
1,128,98,0.000155774, 0.000281832
1,128,99,0.000290718, 0.000421315
1,128,100,0.000119014, 0.00028339
2,128,1,0.000259766, 0.000457368
2,128,2,0.00026963, 0.000468482
2,128,3,0.000218236, 0.000478082
2,128,4,0.000275185, 0.000476187
2,128,5,0.000272346, 0.000450896
2,128,6,0.000271818, 0.000483217
2,128,7,0.000270791, 0.000448854
2,128,8,0.000308646, 0.000477116
2,128,9,0.00028146, 0.000518091
2,128,10,0.000423718, 0.000458666
2,128,11,0.000421448, 0.000593716
2,128,12,0.000354433, 0.000558201
2,128,13,0.000284251, 0.000457625
2,128,14,0.000333534, 0.000509837
2,128,15,0.000294604, 0.000467527
2,128,16,0.000273722, 0.000486344
2,128,17,0.000427426, 0.000606695
2,128,18,0.000402606, 0.000569044
2,128,19,0.000334269, 0.000544585
2,128,20,0.000433778, 0.000610056
2,128,21,0.000334992, 0.000553619
2,128,22,0.000386404, 0.000552316
2,128,23,0.000377959, 0.000542388
2,128,24,0.000309367, 0.000510906
2,128,25,0.000271831, 0.000490923
2,128,26,0.000249194, 0.000492706
2,128,27,0.000429419, 0.000579071
2,128,28,0.000275014, 0.000514274
2,128,29,0.000282265, 0.000468838
2,128,30,0.000251613, 0.000477825
2,128,31,0.000275676, 0.000506221
2,128,32,0.000325086, 0.000473093
2,128,33,0.000263682, 0.000516221
2,128,34,0.000286364, 0.000467587
2,128,35,0.000240407, 0.00046219
2,128,36,0.000248902, 0.000494822
2,128,37,0.000215759, 0.000408916
2,128,38,0.00023199, 0.000459173
2,128,39,0.00031913, 0.000496035
2,128,40,0.0002799, 0.000497015
2,128,41,0.000216003, 0.000441369
2,128,42,0.000327895, 0.000497118
2,128,43,0.000274556, 0.000525996
2,128,44,0.000272162, 0.00048805
2,128,45,0.000209089, 0.000441076
2,128,46,0.000331243, 0.000452981
2,128,47,0.000269523, 0.000528773
2,128,48,0.000281594, 0.000452702
2,128,49,0.000352001, 0.000525874
2,128,50,0.000250021, 0.000491408
2,128,51,0.000236692, 0.000442917
2,128,52,0.000320946, 0.000508082
2,128,53,0.000255934, 0.00049469
2,128,54,0.000325349, 0.000520704
2,128,55,0.000220819, 0.000451342
2,128,56,0.000338262, 0.000508868
2,128,57,0.000295466, 0.000446667
2,128,58,0.000270968, 0.000511785
2,128,59,0.000258155, 0.000434804
2,128,60,0.000326967, 0.000536105
2,128,61,0.000287107, 0.000499389
2,128,62,0.000261805, 0.000516951
2,128,63,0.000288504, 0.000436781
2,128,64,0.000322707, 0.000436802
2,128,65,0.000312783, 0.000488541
2,128,66,0.000230004, 0.00046607
2,128,67,0.00033261, 0.000494636
2,128,68,0.000291469, 0.000478901
2,128,69,0.000305102, 0.000478355
2,128,70,0.000235193, 0.000467796
2,128,71,0.000295732, 0.000459902
2,128,72,0.000246206, 0.000465496
2,128,73,0.000323525, 0.000533826
2,128,74,0.000246519, 0.000468498
2,128,75,0.000207404, 0.000458093
2,128,76,0.000273773, 0.000507048
2,128,77,0.000288417, 0.000461394
2,128,78,0.000333096, 0.0004936
2,128,79,0.000248438, 0.000411144
2,128,80,0.000301573, 0.000499182
2,128,81,0.000289932, 0.000515281
2,128,82,0.000270149, 0.000493194
2,128,83,0.00032403, 0.000453984
2,128,84,0.000291744, 0.000524353
2,128,85,0.000256467, 0.000462348
2,128,86,0.000277941, 0.000538399
2,128,87,0.000235274, 0.000475534
2,128,88,0.000340075, 0.000495726
2,128,89,0.000198828, 0.000436385
2,128,90,0.000342483, 0.000555738
2,128,91,0.000557648, 0.00046422
2,128,92,0.000241439, 0.000475949
2,128,93,0.000261066, 0.000506302
2,128,94,0.000332824, 0.000497469
2,128,95,0.0002059, 0.000445834
2,128,96,0.000338213, 0.000500979
2,128,97,0.000254744, 0.000478576
2,128,98,0.000305445, 0.000473675
2,128,99,0.00019373, 0.000418456
2,128,100,0.000265998, 0.000412805
4,128,1,0.000330911, 0.000414643
4,128,2,0.000276266, 0.000384783
4,128,3,0.000374771, 0.000417951
4,128,4,0.000316313, 0.000358072
4,128,5,0.000371497, 0.000442193
4,128,6,0.000344423, 0.000418693
4,128,7,0.000324862, 0.000409092
4,128,8,0.000327342, 0.000404277
4,128,9,0.000298211, 0.000391554
4,128,10,0.000366429, 0.000433054
4,128,11,0.000409914, 0.00047114
4,128,12,0.000411771, 0.000462676
4,128,13,0.000352472, 0.000414276
4,128,14,0.000346354, 0.00050653
4,128,15,0.00034119, 0.000432168
4,128,16,0.000387059, 0.000505659
4,128,17,0.00035867, 0.000444877
4,128,18,0.000352763, 0.00046286
4,128,19,0.000376495, 0.000486111
4,128,20,0.000308548, 0.000401493
4,128,21,0.000384078, 0.000405786
4,128,22,0.000365865, 0.000468314
4,128,23,0.000357492, 0.000461155
4,128,24,0.000472734, 0.00049406
4,128,25,0.000363182, 0.000460484
4,128,26,0.000369429, 0.000473697
4,128,27,0.000391759, 0.000471394
4,128,28,0.000402846, 0.000463251
4,128,29,0.000461336, 0.000452455
4,128,30,0.000354102, 0.00045272
4,128,31,0.000343867, 0.000448852
4,128,32,0.000367201, 0.000469171
4,128,33,0.000379153, 0.000426152
4,128,34,0.000360538, 0.000489732
4,128,35,0.000355778, 0.00040652
4,128,36,0.00036673, 0.000432088
4,128,37,0.000373571, 0.000472792
4,128,38,0.000369492, 0.000455094
4,128,39,0.000367615, 0.000435983
4,128,40,0.000404049, 0.00049964
4,128,41,0.000466746, 0.000503895
4,128,42,0.000466572, 0.000509338
4,128,43,0.000326824, 0.000392296
4,128,44,0.000335557, 0.000427951
4,128,45,0.000338178, 0.000437773
4,128,46,0.000343972, 0.000415868
4,128,47,0.000344114, 0.000428695
4,128,48,0.000446842, 0.000499398
4,128,49,0.000357633, 0.000411274
4,128,50,0.000344778, 0.000455542
4,128,51,0.000346142, 0.000456048
4,128,52,0.000345598, 0.000411429
4,128,53,0.000343875, 0.000428407
4,128,54,0.000340344, 0.000431646
4,128,55,0.000353038, 0.000425174
4,128,56,0.000363247, 0.000435959
4,128,57,0.000374645, 0.000431676
4,128,58,0.000689902, 0.000455295
4,128,59,0.000391393, 0.000449612
4,128,60,0.000360251, 0.000453176
4,128,61,0.000452177, 0.000464834
4,128,62,0.00043909, 0.000493824
4,128,63,0.000404796, 0.000427271
4,128,64,0.000362301, 0.000451693
4,128,65,0.000362878, 0.00044906
4,128,66,0.00035548, 0.000425415
4,128,67,0.000363217, 0.000436503
4,128,68,0.000348939, 0.0004257
4,128,69,0.0003308, 0.000455802
4,128,70,0.000320226, 0.000429945
4,128,71,0.000351285, 0.00042065
4,128,72,0.000336529, 0.000397285
4,128,73,0.000373086, 0.000430288
4,128,74,0.000323864, 0.00040406
4,128,75,0.000335943, 0.000398893
4,128,76,0.00034823, 0.00044792
4,128,77,0.000402647, 0.00045022
4,128,78,0.000370175, 0.000458524
4,128,79,0.000359614, 0.000455391
4,128,80,0.000370759, 0.000452114
4,128,81,0.000361215, 0.000449733
4,128,82,0.000360455, 0.000411397
4,128,83,0.00038753, 0.000466057
4,128,84,0.000364528, 0.000390619
4,128,85,0.000387943, 0.00043094
4,128,86,0.000332709, 0.000423094
4,128,87,0.000325353, 0.000430857
4,128,88,0.000376392, 0.000460824
4,128,89,0.000414352, 0.000456591
4,128,90,0.000349851, 0.000455799
4,128,91,0.00034766, 0.000433351
4,128,92,0.000404043, 0.000479893
4,128,93,0.000366468, 0.000416502
4,128,94,0.000383813, 0.00045257
4,128,95,0.000338137, 0.000403252
4,128,96,0.000355767, 0.000449077
4,128,97,0.000373286, 0.000465261
4,128,98,0.000314559, 0.000449324
4,128,99,0.000307506, 0.000388902
4,128,100,0.000341384, 0.000397048
8,128,1,0.000423658, 0.000444722
8,128,2,0.000458447, 0.000435978
8,128,3,0.00043904, 0.000404907
8,128,4,0.000423418, 0.000439068
