n_processes,n_matrix,iteration,checksym_time,transpose_time
8,64,1,0.000167608,0.000275135
8,64,2,0.000246048,0.00021863
8,64,3,0.000337124,0.000283241
8,64,4,0.000190496,0.000268698
8,64,5,0.00020957,0.000212193
8,64,6,0.000127316,0.000210524
8,64,7,0.000274658,0.000278234
8,64,8,8.98838e-05,0.000173092
8,64,9,0.000146151,0.000188351
8,64,10,0.000282526,0.000232697
8,64,11,0.000188589,0.00031352
8,64,12,0.00100684,0.00028801
8,64,13,0.00093317,0.00029707
8,64,14,0.000943899,0.000257254
8,64,15,0.0010767,0.000241041
8,64,16,0.000716925,0.000322104
8,64,17,0.00160408,0.00024128
8,64,18,0.000197649,0.000287056
8,64,19,0.000109673,0.000195026
8,64,20,0.00117064,0.000306606
8,64,21,0.000379562,0.000229359
8,64,22,0.000346422,0.00023365
8,64,23,0.00137997,0.000204563
8,64,24,0.000116348,0.000240803
8,64,25,0.00160742,0.000186443
8,64,26,0.00217009,0.000276566
8,64,27,0.000483274,0.00027895
8,64,28,0.0005126,0.000210762
8,64,29,0.00100875,0.00031805
8,64,30,0.000178576,0.000306129
8,64,31,0.00195527,0.000237942
8,64,32,0.00107646,0.000188589
8,64,33,0.0015204,0.000235081
8,64,34,0.000233412,0.000281334
8,64,35,0.000178576,0.000269413
8,64,36,0.000116587,0.00015831
8,64,37,0.000243425,0.000304222
8,64,38,0.000665188,0.000311375
8,64,39,0.0014503,0.000232935
8,64,40,9.20296e-05,0.000184298
8,64,41,0.000346184,0.000305176
8,64,42,0.000661612,0.00024271
8,64,43,0.000853777,0.000271797
8,64,44,0.00013876,0.000261307
8,64,45,0.00128198,0.000240564
8,64,46,0.000759125,0.000262022
8,64,47,0.000218391,0.000338316
8,64,48,0.00024128,0.000241756
8,64,49,0.000222206,0.000293493
8,64,50,0.000238419,0.000281572
8,64,51,0.000347853,0.000261784
8,64,52,0.00131702,0.000288486
8,64,53,0.00084424,0.000322104
8,64,54,0.000269413,0.000290155
8,64,55,0.000954151,0.000224113
8,64,56,0.00118065,0.000309706
8,64,57,0.000116825,0.000178099
8,64,58,0.000702381,0.000217199
8,64,59,0.000567436,0.000259399
8,64,60,0.00100732,0.000235796
8,64,61,0.000128984,0.000168562
8,64,62,0.000146627,0.000283957
8,64,63,0.00137758,0.000285387
8,64,64,0.00196719,0.000270128
8,64,65,0.00112987,0.000324011
8,64,66,0.00194073,0.000260592
8,64,67,0.000910759,0.000267744
8,64,68,0.00121593,0.000289917
8,64,69,0.000158072,0.000235081
8,64,70,0.000144005,0.000286818
8,64,71,0.000133991,0.000172377
8,64,72,0.000845909,0.000322342
8,64,73,0.00106096,0.000260592
8,64,74,0.000833511,0.000252485
8,64,75,0.0005548,0.000208855
8,64,76,0.000706673,0.000303984
8,64,77,0.00200343,0.000273943
8,64,78,0.000255585,0.000248671
8,64,79,0.000215054,0.000273228
8,64,80,0.001544,0.00025177
8,64,81,0.000196934,0.00026083
8,64,82,0.000129223,0.000196695
8,64,83,0.000267744,0.000263929
8,64,84,0.000270844,0.000306129
8,64,85,0.000187159,0.000330448
8,64,86,0.00133371,0.000195503
8,64,87,0.00118923,0.000295877
8,64,88,0.000535727,0.000285864
8,64,89,0.000235796,0.00028801
8,64,90,0.000624657,0.000217199
8,64,91,0.000926971,0.000244379
8,64,92,0.00124383,0.000252962
8,64,93,0.000957727,0.00024128
8,64,94,0.00265074,0.00027442
8,64,95,0.00172329,0.000195742
8,64,96,0.00102949,0.00021553
8,64,97,0.000195026,0.000307798
8,64,98,0.000400782,0.000168085
8,64,99,0.000166178,0.000273943
8,64,100,0.000812769,0.000227213
16,64,1,0.000279427,0.000308514
16,64,2,0.000315905,0.000308275
16,64,3,0.000177145,0.000192642
16,64,4,0.000712872,0.000226974
16,64,5,0.00111842,0.000308752
16,64,6,0.000169277,0.000232697
16,64,7,0.00118899,0.000339031
16,64,8,0.000386477,0.000354528
16,64,9,0.000343323,0.000385284
16,64,10,0.000344515,0.000373602
16,64,11,0.000216484,0.000240088
16,64,12,0.000233889,0.000276804
16,64,13,0.000346184,0.000288486
16,64,14,0.00227261,0.000333548
16,64,15,0.000231981,0.000256777
16,64,16,0.000464678,0.000330448
16,64,17,0.00014329,0.000180006
16,64,18,0.000291824,0.000298738
16,64,19,0.000530005,0.000303268
16,64,20,0.00104117,0.000207901
16,64,21,0.000231504,0.000319958
16,64,22,0.000239134,0.000307798
16,64,23,0.000269651,0.000259638
16,64,24,0.000268936,0.000316381
16,64,25,0.000231743,0.000305414
16,64,26,0.000751734,0.000229359
16,64,27,0.000144005,0.000243425
16,64,28,0.00053668,0.000332117
16,64,29,0.000329018,0.000237703
16,64,30,0.000238657,0.000342131
16,64,31,0.000252962,0.000341177
16,64,32,0.000737429,0.000319004
16,64,33,0.000172377,0.000276089
16,64,34,0.000128984,0.000216484
16,64,35,0.00058651,0.00033617
16,64,36,0.00140333,0.000320673
16,64,37,0.000360012,0.000260592
16,64,38,0.00100732,0.000338793
16,64,39,0.000166416,0.00025034
16,64,40,0.000300884,0.000342131
16,64,41,0.000237703,0.000273943
16,64,42,0.00168133,0.000364065
16,64,43,0.000272274,0.000280857
16,64,44,0.000446558,0.000253201
16,64,45,0.000196934,0.000281811
16,64,46,0.000557661,0.000260115
16,64,47,0.00021553,0.000262499
16,64,48,0.000239134,0.000277519
16,64,49,0.000230789,0.000309229
16,64,50,0.000110626,0.000190973
16,64,51,0.000226974,0.000351429
16,64,52,0.00161934,0.000234365
16,64,53,0.000355959,0.000299692
16,64,54,0.000165939,0.000174522
16,64,55,0.000212669,0.000293255
16,64,56,0.00019455,0.000296593
16,64,57,0.000290632,0.000319481
16,64,58,0.00178289,0.000292301
16,64,59,0.000317574,0.000314474
16,64,60,0.000128984,0.000206232
16,64,61,0.00178695,0.0003438
16,64,62,0.000215054,0.00024581
16,64,63,0.000380754,0.000228405
16,64,64,0.00108337,0.000265837
16,64,65,0.000149012,0.000176191
16,64,66,0.000335455,0.000261068
16,64,67,0.00019908,0.000261307
16,64,68,0.000953197,0.000296831
16,64,69,0.000187159,0.000282526
16,64,70,0.000213861,0.000292778
16,64,71,0.000251293,0.000333071
16,64,72,0.000196218,0.000175476
16,64,73,0.00207067,0.000238419
16,64,74,0.00113225,0.000301361
16,64,75,0.000254631,0.000345945
16,64,76,0.00175905,0.000306845
16,64,77,0.000591993,0.000221729
16,64,78,0.000313997,0.000341415
16,64,79,0.00201964,0.000337124
16,64,80,0.00115705,0.000284672
16,64,81,0.000923395,0.000264168
16,64,82,0.00127625,0.000306845
16,64,83,0.000171423,0.000185728
16,64,84,0.0012722,0.000267744
16,64,85,0.00113606,0.000241518
16,64,86,0.000931263,0.000339985
16,64,87,0.00026536,0.000340939
16,64,88,0.00127077,0.00033021
16,64,89,0.000212669,0.000245333
16,64,90,0.000203133,0.000228882
16,64,91,0.000883579,0.000315905
16,64,92,0.000102997,0.000183105
16,64,93,0.000884056,0.000398159
16,64,94,0.000204802,0.000276566
16,64,95,0.00169516,0.000241518
16,64,96,0.000308275,0.000278473
16,64,97,0.00173831,0.00022912
16,64,98,0.00078845,0.000254154
16,64,99,0.00161386,0.000310183
16,64,100,0.00134587,0.00026536
32,64,1,0.000253439,0.000185728
32,64,2,0.00064373,0.000134468
32,64,3,0.0015893,0.000211954
32,64,4,0.000340223,0.000239372
32,64,5,0.00236011,0.00018096
32,64,6,0.000191689,0.000175953
32,64,7,0.00111628,0.00018096
32,64,8,0.00113106,0.000142813
32,64,9,0.000751972,0.000145197
32,64,10,0.000896692,0.000165462
32,64,11,0.000272989,0.000149727
32,64,12,0.0025146,0.000224113
32,64,13,0.000248671,0.000152111
32,64,14,0.000184298,0.000141144
32,64,15,0.00170851,0.000162125
32,64,16,0.000290394,0.000182152
32,64,17,0.00026989,0.000228167
32,64,18,0.000334501,0.000192642
32,64,19,0.000235319,0.000136614
32,64,20,0.0016067,0.000159025
32,64,21,0.00209689,0.000166893
32,64,22,0.000256062,0.000160694
32,64,23,0.00176859,0.000183821
32,64,24,0.00116587,0.000152588
32,64,25,0.000191927,0.000149965
32,64,26,0.000208139,0.000133276
32,64,27,0.00147152,0.000184536
32,64,28,0.00160313,0.000157356
32,64,29,0.000415325,0.00012517
32,64,30,0.000240326,0.000184536
32,64,31,0.00141907,0.000174046
32,64,32,0.000573158,0.000165224
32,64,33,0.000168085,0.000175953
32,64,34,0.00134945,0.000174284
32,64,35,0.00109291,0.000202179
32,64,36,0.000284433,0.000213146
32,64,37,0.000277519,0.000246525
32,64,38,0.000282288,0.000318527
32,64,39,0.000300407,0.000238895
32,64,40,0.00119185,0.000155687
32,64,41,0.000842571,0.000141859
32,64,42,0.00028348,0.000145674
32,64,43,0.000192881,0.000158072
32,64,44,0.0017643,0.000161886
32,64,45,0.000703573,0.000204325
32,64,46,0.00100541,0.000189304
32,64,47,0.00182867,0.000151157
32,64,48,0.00157261,0.000165939
32,64,49,0.000201225,0.000157118
32,64,50,0.00105643,0.000159264
32,64,51,0.000321627,0.000174046
32,64,52,0.000337601,0.000191927
32,64,53,0.00101161,0.000207901
32,64,54,0.0024488,0.000177145
32,64,55,0.000288486,0.000176907
32,64,56,0.000260353,0.000202656
32,64,57,0.000456095,0.000172377
32,64,58,0.000186205,0.000205994
32,64,59,0.00109792,0.000160694
32,64,60,0.000236273,0.000206232
32,64,61,0.000241518,0.000183821
32,64,62,0.00153637,0.000124931
32,64,63,0.00136518,0.000138521
32,64,64,0.00117421,0.00013423
32,64,65,0.00204206,0.000226736
32,64,66,0.000186205,0.000157833
32,64,67,0.00134277,0.000168324
32,64,68,0.00034523,0.000182629
32,64,69,0.00172186,0.000137568
32,64,70,0.00103474,0.000122786
32,64,71,0.00204611,0.000222683
32,64,72,0.00150442,0.000180721
32,64,73,0.0010972,0.000171423
32,64,74,0.000246048,0.000157356
32,64,75,0.00203347,0.000151157
32,64,76,0.000165939,0.000181675
32,64,77,0.00143027,0.000182152
32,64,78,0.000489712,0.000150919
32,64,79,0.00183725,0.000189066
32,64,80,0.000305414,0.000209808
32,64,81,0.000608444,0.000144005
32,64,82,0.000587702,0.000327587
32,64,83,0.00114036,0.000107527
32,64,84,0.00169826,0.000139475
32,64,85,0.00114822,0.000163317
32,64,86,0.000239134,0.000156164
32,64,87,0.000326872,0.000150442
32,64,88,0.00162387,0.000142813
32,64,89,0.00025034,0.000162125
32,64,90,0.00190401,0.000175714
32,64,91,0.00100207,0.000200033
32,64,92,0.00144625,0.000197172
32,64,93,0.000757217,0.000148773
32,64,94,0.000249386,0.000191927
32,64,95,0.00144625,0.000154734
32,64,96,0.00122619,0.000146627
32,64,97,0.00120759,0.000190258
32,64,98,0.000231504,0.00015378
32,64,99,0.000323296,0.00020647
32,64,100,0.00272846,0.00015974
1,128,1,0.000156641,0.00106144
1,128,2,0.000166655,0.00110793
1,128,3,0.000181913,0.00124383
1,128,4,0.000192881,0.00129414
1,128,5,0.000149488,0.000986576
1,128,6,0.000157595,0.00105262
1,128,7,0.00016737,0.0011158
1,128,8,0.000154495,0.00098443
1,128,9,0.000117064,0.000784874
1,128,10,0.000148773,0.00100207
1,128,11,0.000167608,0.000786304
1,128,12,0.000134945,0.000930548
1,128,13,0.000166655,0.00100136
1,128,14,0.000157595,0.0010922
1,128,15,0.00016737,0.00110698
1,128,16,0.000167847,0.00111079
1,128,17,0.000171423,0.00110173
1,128,18,0.000178576,0.00102139
1,128,19,0.000178576,0.00118494
1,128,20,0.000141621,0.000935793
1,128,21,0.000128746,0.000854731
1,128,22,0.000172377,0.00108933
1,128,23,0.000143528,0.000940084
1,128,24,0.000167608,0.00085187
1,128,25,0.000167608,0.00110722
1,128,26,0.000134468,0.000893116
1,128,27,0.000122309,0.000775814
1,128,28,0.000157595,0.000746727
1,128,29,0.000161648,0.00104308
1,128,30,0.000157595,0.00100994
1,128,31,0.00016737,0.00110531
1,128,32,0.000167608,0.00110769
1,128,33,0.000190735,0.00126362
1,128,34,0.000141144,0.000932217
1,128,35,0.000149965,0.000846863
1,128,36,0.000167131,0.00110459
1,128,37,0.000178099,0.00117803
1,128,38,0.000134468,0.000894547
1,128,39,0.000157118,0.00090313
1,128,40,0.00016737,0.00110388
1,128,41,0.000157118,0.00103998
1,128,42,0.000191689,0.00126028
1,128,43,0.000190735,0.00126457
1,128,44,0.000157118,0.00104094
1,128,45,0.000157595,0.00104618
1,128,46,0.000157833,0.00104117
1,128,47,0.000153065,0.000699997
1,128,48,0.000166893,0.00110745
1,128,49,0.000166655,0.00110316
1,128,50,0.000149727,0.000990868
1,128,51,0.000149012,0.000988245
1,128,52,0.000166893,0.00112033
1,128,53,0.00017786,0.00118518
1,128,54,0.00015831,0.00104332
1,128,55,0.000110149,0.000725269
1,128,56,0.000166893,0.00110936
1,128,57,0.000179052,0.00117803
1,128,58,0.000190735,0.00125551
1,128,59,0.000157356,0.00104427
1,128,60,0.000167131,0.00110579
1,128,61,0.000141859,0.000933647
1,128,62,0.000195026,0.00125313
1,128,63,0.000167131,0.00110912
1,128,64,0.000168085,0.00110674
1,128,65,0.000158548,0.00104904
1,128,66,0.000157833,0.00104308
1,128,67,0.000168085,0.00111341
1,128,68,0.000158072,0.00104117
1,128,69,0.000117779,0.000782251
1,128,70,0.00017333,0.00110555
1,128,71,0.000157833,0.00104427
1,128,72,0.000172377,0.00111008
1,128,73,0.00016737,0.00110412
1,128,74,0.000149727,0.00093627
1,128,75,0.000117779,0.000783205
1,128,76,0.000157833,0.00104284
1,128,77,0.000157595,0.00104666
1,128,78,0.000178099,0.0011797
1,128,79,0.000196218,0.00125408
1,128,80,0.00019145,0.00126529
1,128,81,0.000190258,0.00125599
1,128,82,0.000196218,0.00126123
1,128,83,0.000166893,0.00110221
1,128,84,0.000170469,0.00110507
1,128,85,0.000269175,0.0011096
1,128,86,0.000160217,0.00104499
1,128,87,0.00013423,0.000893354
1,128,88,0.000157595,0.000969887
1,128,89,0.000268221,0.00175405
1,128,90,0.00027442,0.00177264
1,128,91,0.00015974,0.00104761
1,128,92,0.000178337,0.00117326
1,128,93,0.000196457,0.00125766
1,128,94,0.00016737,0.00110912
1,128,95,0.000166893,0.00110435
1,128,96,0.000158072,0.000781298
1,128,97,0.000166416,0.000971794
1,128,98,0.000167131,0.00110722
1,128,99,0.000170231,0.00137568
1,128,100,0.000183344,0.0011754
2,128,1,0.000155926,0.000788212
2,128,2,0.000211,0.00105977
2,128,3,0.000179768,0.000837326
2,128,4,0.000184298,0.000921488
2,128,5,9.94205e-05,0.000523806
2,128,6,0.000475645,0.00109482
2,128,7,0.000150204,0.000804663
2,128,8,0.000376701,0.000613689
2,128,9,0.000145197,0.000721931
2,128,10,0.00013566,0.000702143
2,128,11,0.000524759,0.00105834
2,128,12,0.000216246,0.000968218
2,128,13,0.000198841,0.000734568
2,128,14,0.000109673,0.000535965
2,128,15,0.000187397,0.000910521
2,128,16,0.00015378,0.000567436
2,128,17,0.000129223,0.00067234
2,128,18,0.000139475,0.000691891
2,128,19,0.000234842,0.000536203
2,128,20,0.00017333,0.000842094
2,128,21,0.000369072,0.000952721
2,128,22,0.000194311,0.000703812
2,128,23,0.000168324,0.000768185
2,128,24,0.000143528,0.000693083
2,128,25,0.000172853,0.000849247
2,128,26,0.000108004,0.000652313
2,128,27,0.000275612,0.000861168
2,128,28,0.000162363,0.000777006
2,128,29,0.000172377,0.000844479
2,128,30,9.799e-05,0.000491142
2,128,31,0.000177622,0.000690699
2,128,32,0.000258923,0.000607252
2,128,33,0.000211477,0.00103688
2,128,34,0.000180006,0.000977755
2,128,35,0.000288963,0.000618458
2,128,36,0.000172138,0.000840425
2,128,37,0.000129223,0.000626326
2,128,38,0.000161886,0.00077939
2,128,39,0.00025177,0.000828981
2,128,40,0.000217438,0.000641108
2,128,41,0.000316143,0.000690937
2,128,42,0.000111818,0.000660896
2,128,43,0.000240088,0.000686646
2,128,44,0.000161886,0.000778675
2,128,45,0.000231981,0.00067234
2,128,46,0.000129938,0.000673294
2,128,47,0.000212193,0.000738144
2,128,48,0.000159025,0.000830173
2,128,49,0.000242949,0.000675917
2,128,50,0.000189781,0.000756264
2,128,51,0.000268459,0.000819445
2,128,52,0.000169992,0.000893593
2,128,53,0.000175476,0.000711918
2,128,54,0.000171661,0.000708342
2,128,55,0.000187874,0.00074029
2,128,56,0.000162363,0.000612497
2,128,57,0.000101566,0.000540257
2,128,58,0.000337601,0.00106525
2,128,59,0.000185251,0.000602722
2,128,60,0.000388145,0.00110984
2,128,61,0.000223398,0.000844002
2,128,62,0.000182629,0.000888109
2,128,63,0.000226498,0.000721931
2,128,64,0.000200033,0.000620604
2,128,65,0.000187159,0.000654697
2,128,66,0.000191212,0.000530958
2,128,67,0.000191927,0.000873804
2,128,68,0.000171185,0.000875473
2,128,69,0.000159502,0.000726223
2,128,70,0.000127077,0.000637531
2,128,71,0.000356197,0.000860453
2,128,72,0.000164032,0.00073123
2,128,73,0.000370502,0.000530243
2,128,74,0.000161886,0.000801563
2,128,75,0.000199318,0.00092268
2,128,76,0.000189066,0.000783682
2,128,77,0.000158787,0.000710726
2,128,78,0.000252962,0.000711441
2,128,79,0.000180721,0.000891209
2,128,80,0.000168324,0.000861883
2,128,81,0.000192881,0.000990629
2,128,82,0.000291586,0.000663042
2,128,83,0.000159502,0.000758886
2,128,84,0.000339031,0.000933886
2,128,85,0.000237942,0.00056076
2,128,86,0.000150204,0.000777721
2,128,87,0.000211954,0.00103569
2,128,88,0.00015974,0.000593662
2,128,89,0.000183582,0.000896454
2,128,90,0.000143528,0.000578403
2,128,91,0.000190973,0.000836849
2,128,92,0.000123262,0.000642776
2,128,93,0.000195503,0.000951767
2,128,94,0.00018239,0.000849962
2,128,95,0.000180721,0.000882626
2,128,96,0.000105619,0.000619888
2,128,97,0.000217676,0.000642061
2,128,98,0.000183821,0.000903845
2,128,99,0.000149727,0.000740528
2,128,100,0.0001688,0.000833035
4,128,1,0.000647068,0.00075984
4,128,2,0.000162363,0.000979185
4,128,3,0.000179529,0.000979662
4,128,4,0.000149012,0.000855446
4,128,5,0.000324011,0.000591993
4,128,6,0.000416756,0.000800848
4,128,7,0.000211477,0.000622749
4,128,8,0.000506401,0.000613928
4,128,9,0.000329733,0.000844479
4,128,10,0.000149965,0.00074935
4,128,11,0.000284433,0.000583887
4,128,12,0.00056982,0.000725508
4,128,13,0.000176668,0.000973463
4,128,14,0.000251532,0.000571966
4,128,15,0.000254631,0.000838995
4,128,16,0.000288486,0.000590801
4,128,17,0.000301361,0.000880003
4,128,18,0.000237703,0.000588179
4,128,19,0.000180244,0.000509262
4,128,20,0.000127554,0.000765324
4,128,21,0.000176668,0.000987053
4,128,22,0.000345469,0.000859976
4,128,23,0.000178814,0.000967979
4,128,24,0.000128031,0.000634909
4,128,25,0.000130653,0.000669956
4,128,26,0.000277281,0.000632286
4,128,27,0.000180006,0.000729322
4,128,28,0.00014925,0.000832081
4,128,29,0.000225067,0.000749111
4,128,30,0.000355482,0.000952959
4,128,31,0.000461578,0.000617981
4,128,32,0.000340462,0.000809669
4,128,33,0.00013113,0.000725985
4,128,34,0.000427961,0.00088191
4,128,35,0.000328779,0.000753641
4,128,36,0.000141859,0.000648975
4,128,37,0.000254393,0.00065732
4,128,38,0.000226974,0.000753403
4,128,39,0.000408411,0.000669956
4,128,40,0.000208378,0.000503778
4,128,41,0.000201702,0.000542879
4,128,42,0.000161409,0.000881672
4,128,43,0.000400782,0.000868797
4,128,44,0.000267744,0.000622034
4,128,45,0.000316858,0.00058198
4,128,46,0.000336885,0.000716925
4,128,47,0.000304222,0.000893831
4,128,48,0.000262976,0.000752926
4,128,49,0.000418901,0.000935078
4,128,50,0.000268221,0.000638485
4,128,51,0.000345945,0.000551939
4,128,52,0.000240564,0.000718355
4,128,53,0.00014019,0.000654697
4,128,54,0.00024271,0.00100875
4,128,55,0.000160217,0.000506878
4,128,56,0.000292778,0.000589371
4,128,57,0.000283957,0.000751257
4,128,58,0.000145197,0.000520229
4,128,59,0.000410318,0.000688553
4,128,60,0.00011301,0.000415564
4,128,61,0.00017786,0.000654221
4,128,62,0.000215054,0.000576973
4,128,63,0.000339031,0.000756741
4,128,64,0.000144482,0.000700474
4,128,65,0.000397682,0.000741482
4,128,66,0.000122786,0.000659227
4,128,67,0.000127554,0.000696659
4,128,68,0.000342846,0.000604153
4,128,69,0.000160456,0.000493288
4,128,70,0.000512838,0.000800371
4,128,71,0.000196695,0.000728369
4,128,72,0.000500679,0.000636816
4,128,73,0.000354767,0.000716686
4,128,74,0.000200748,0.000519276
4,128,75,0.000695467,0.00081706
4,128,76,0.00029254,0.000688314
4,128,77,0.00016284,0.000629902
4,128,78,9.32217e-05,0.000507355
4,128,79,0.000123739,0.000703573
4,128,80,0.000236511,0.000621557
4,128,81,0.000214577,0.00089407
4,128,82,0.00057292,0.000873566
4,128,83,0.000330448,0.000872374
4,128,84,8.70228e-05,0.000506163
4,128,85,0.000181437,0.000975847
4,128,86,0.000351429,0.000752926
4,128,87,0.000107527,0.000434637
4,128,88,0.000217199,0.000511408
4,128,89,0.000300407,0.000662088
4,128,90,0.000268221,0.000571489
4,128,91,0.000390768,0.000921249
4,128,92,0.000112534,0.000636101
4,128,93,0.000314474,0.000859261
4,128,94,0.000481844,0.000781059
4,128,95,0.000293255,0.000583172
4,128,96,0.000252962,0.000594854
4,128,97,0.000186205,0.000877619
4,128,98,0.000244141,0.000533581
4,128,99,0.000443697,0.00084877
4,128,100,0.000164032,0.0006814
8,128,1,0.000276089,0.000596762
8,128,2,0.000514269,0.000701904
8,128,3,0.000240088,0.000744343
8,128,4,0.000455856,0.000716925
8,128,5,0.000190496,0.000486851
8,128,6,9.94205e-05,0.000655651
8,128,7,0.000464201,0.000740528
8,128,8,9.32217e-05,0.000645638
8,128,9,0.000168562,0.000662565
8,128,10,0.000204563,0.00074935
8,128,11,0.000626087,0.000786781
8,128,12,9.32217e-05,0.000616789
8,128,13,0.00013876,0.000666857
8,128,14,0.000229836,0.000479937
8,128,15,0.000499487,0.000761509
8,128,16,0.000538826,0.000847101
8,128,17,0.000112534,0.000582695
8,128,18,0.000351191,0.000788212
8,128,19,0.000669241,0.000752449
8,128,20,0.000189781,0.000702858
8,128,21,0.000605822,0.000873089
8,128,22,0.000324249,0.000707626
8,128,23,0.000604868,0.000828028
8,128,24,0.000333786,0.000593185
8,128,25,0.000615358,0.00078702
8,128,26,0.000253677,0.000682354
8,128,27,0.000564814,0.000814438
8,128,28,0.000207424,0.000614405
8,128,29,0.000344038,0.000735044
8,128,30,0.00042963,0.00065589
8,128,31,0.000210047,0.00067687
8,128,32,0.000391483,0.000679016
8,128,33,0.000185728,0.000576496
8,128,34,0.000468731,0.000783682
8,128,35,0.000127792,0.000599384
8,128,36,0.000678778,0.000822544
8,128,37,0.000497103,0.000802755
8,128,38,0.000150442,0.00094223
8,128,39,0.000528574,0.000704765
8,128,40,0.000201941,0.000607967
8,128,41,0.000308275,0.000602722
8,128,42,0.000123739,0.000654697
8,128,43,0.000371218,0.000864983
8,128,44,0.00040555,0.000835896
8,128,45,0.000293255,0.000738144
8,128,46,0.000133276,0.000632286
8,128,47,0.000435352,0.000730276
8,128,48,0.000576258,0.000737429
8,128,49,0.000470877,0.000720978
8,128,50,0.000129461,0.000513315
8,128,51,0.000340939,0.00062418
8,128,52,0.000221252,0.000831366
8,128,53,0.000243902,0.000987291
8,128,54,0.000137329,0.000668764
8,128,55,0.000350952,0.000664711
8,128,56,0.000131369,0.000874519
8,128,57,0.00054121,0.000773668
8,128,58,0.000591755,0.00082469
8,128,59,0.000209332,0.000897646
8,128,60,0.000448465,0.000617266
8,128,61,0.000421762,0.000688553
8,128,62,0.000648499,0.000705719
8,128,63,0.000322819,0.000625134
8,128,64,0.000454664,0.000722885
8,128,65,0.000549316,0.000807047
8,128,66,0.000500202,0.000792265
8,128,67,0.000470638,0.000825167
8,128,68,0.000573874,0.000853539
8,128,69,0.000335455,0.00065136
8,128,70,0.000166655,0.000855923
8,128,71,0.000338793,0.000515938
8,128,72,0.000144958,0.000946045
8,128,73,0.000130653,0.000942707
8,128,74,0.000467539,0.000746012
8,128,75,0.000102758,0.000695467
8,128,76,0.000481129,0.000576973
8,128,77,0.000494242,0.00074935
8,128,78,0.00039959,0.000688553
8,128,79,0.000127077,0.000565767
8,128,80,0.000481129,0.000736237
8,128,81,0.000466585,0.000743389
8,128,82,0.000386,0.000800133
8,128,83,0.000188589,0.000617743
8,128,84,0.000268221,0.000702143
8,128,85,0.000252008,0.000699997
8,128,86,0.000462055,0.000819445
8,128,87,0.000321627,0.000573635
8,128,88,0.000128031,0.000618935
8,128,89,0.000407934,0.000675917
8,128,90,0.000100851,0.000683784
8,128,91,0.000397921,0.000516891
8,128,92,0.000253916,0.000535488
8,128,93,0.000221491,0.000561953
8,128,94,0.000214338,0.000481129
8,128,95,8.91685e-05,0.000533581
8,128,96,0.000160217,0.000650644
8,128,97,0.000421286,0.00072217
8,128,98,0.000629663,0.00090003
8,128,99,0.000448942,0.000772238
8,128,100,0.000432253,0.00067687
16,128,1,0.00044632,0.000635147
16,128,2,0.000129223,0.000592709
16,128,3,0.000197411,0.000879049
16,128,4,0.000597715,0.000741482
16,128,5,0.000413895,0.00082612
16,128,6,0.000396729,0.000755548
16,128,7,0.000429869,0.000741959
16,128,8,0.00014019,0.000835896
16,128,9,0.000498533,0.000775099
16,128,10,0.000110626,0.000540257
16,128,11,0.000202179,0.000852346
16,128,12,0.000266552,0.000567198
16,128,13,0.000504494,0.000595093
16,128,14,0.000382423,0.000638962
16,128,15,0.000573397,0.000831127
16,128,16,0.000495672,0.000873089
16,128,17,0.000828505,0.000865936
16,128,18,0.000337839,0.00073266
16,128,19,0.000504971,0.00086832
16,128,20,0.000166178,0.00059247
16,128,21,0.000377417,0.000593424
16,128,22,0.000588417,0.000716209
16,128,23,0.000726223,0.000710249
16,128,24,0.000658751,0.000641823
16,128,25,0.000225067,0.000660181
16,128,26,0.000278473,0.000576735
16,128,27,0.000344515,0.000576258
16,128,28,0.000573158,0.000691175
16,128,29,0.000177145,0.000524521
16,128,30,0.000293016,0.000710249
16,128,31,0.000339985,0.000682831
16,128,32,0.000315666,0.000602961
16,128,33,0.000500202,0.000846386
16,128,34,0.000291348,0.00084877
16,128,35,0.000579119,0.000646353
16,128,36,0.000685453,0.000769854
16,128,37,0.000745773,0.000716209
16,128,38,0.00034833,0.000668049
16,128,39,0.00030303,0.000787497
16,128,40,0.000501633,0.000767708
16,128,41,0.000590563,0.000738621
16,128,42,0.000295401,0.000912905
16,128,43,0.0003829,0.000921488
16,128,44,0.000172853,0.000488997
16,128,45,8.15392e-05,0.00051856
16,128,46,0.000603199,0.000782251
16,128,47,0.000195742,0.000469208
16,128,48,0.000572443,0.000647068
16,128,49,0.000449896,0.00057745
16,128,50,0.000278234,0.000633717
16,128,51,0.000678778,0.000739574
16,128,52,0.000350714,0.000662088
16,128,53,0.000264406,0.000464201
16,128,54,0.000664234,0.000861645
16,128,55,0.000371456,0.000622034
16,128,56,0.000310421,0.000702381
16,128,57,0.000135183,0.000844479
16,128,58,0.000489712,0.0008111
16,128,59,0.000458002,0.00074172
16,128,60,0.00029254,0.000924349
16,128,61,0.00016427,0.00073123
16,128,62,0.000262976,0.000553608
16,128,63,0.000632048,0.000760555
16,128,64,0.000608206,0.000707388
16,128,65,0.000544548,0.000530243
16,128,66,0.000439405,0.000549793
16,128,67,0.000556946,0.000664234
16,128,68,0.000192404,0.000581026
16,128,69,0.000159502,0.000736713
16,128,70,0.000302792,0.000740051
16,128,71,0.000442266,0.000789881
16,128,72,6.53267e-05,0.000558853
16,128,73,0.000629187,0.000697136
16,128,74,0.000213623,0.00069046
16,128,75,0.000625372,0.000812292
